,age,fund,salary,salary_scale,contribution
62,7812.5,52.890625,191562.5,0.036875,0.08171875
63,11718.75,38.9453125,100156.25,0.0421875,0.028984375
64,261718.75,56.4453125,190156.25,0.0221875,0.073984375
65,386718.75,30.1953125,145156.25,0.0321875,0.09648437500000001
66,136718.75,47.6953125,55156.25,0.0121875,0.051484375000000006
67,199218.75,25.8203125,167656.25,0.0471875,0.085234375
68,449218.75,43.3203125,77656.25,0.027187500000000003,0.040234375
69,324218.75,34.5703125,32656.25,0.0371875,0.017734375
70,74218.75,52.0703125,122656.25,0.0171875,0.06273437500000001
71,105468.75,32.3828125,43906.25,0.0296875,0.068359375
72,355468.75,49.8828125,133906.25,0.0496875,0.023359375
73,480468.75,41.1328125,178906.25,0.0196875,0.04585937500000001
74,230468.75,58.6328125,88906.25,0.0396875,0.090859375
75,167968.75,36.7578125,111406.25,0.0246875,0.034609375000000005
76,417968.75,54.2578125,21406.25,0.044687500000000005,0.07960937500000001
77,292968.75,28.0078125,66406.25,0.0146875,0.05710937500000001
78,42968.75,45.5078125,156406.25,0.0346875,0.012109375
79,58593.75,29.1015625,139531.25,0.035937500000000004,0.05429687500000001
80,308593.75,46.6015625,49531.25,0.0159375,0.099296875
81,433593.75,37.8515625,94531.25,0.045937500000000006,0.076796875
82,183593.75,55.3515625,184531.25,0.025937500000000002,0.031796875
83,246093.75,42.2265625,27031.25,0.0309375,0.065546875
84,496093.75,59.7265625,117031.25,0.0109375,0.020546875
85,371093.75,33.4765625,162031.25,0.0409375,0.043046875000000005
86,121093.75,50.9765625,72031.25,0.0209375,0.08804687500000001
87,89843.75,35.6640625,195781.25,0.0134375,0.093671875
88,339843.75,53.1640625,105781.25,0.0334375,0.048671875
89,464843.75,26.9140625,60781.25,0.0234375,0.026171875000000004
90,214843.75,44.4140625,150781.25,0.043437500000000004,0.07117187500000001
91,152343.75,31.2890625,83281.25,0.018437500000000002,0.014921875000000001
92,402343.75,48.7890625,173281.25,0.0384375,0.059921875000000006
93,277343.75,40.0390625,128281.25,0.028437499999999998,0.082421875
94,27343.75,57.5390625,38281.25,0.0484375,0.037421875
95,19531.25,29.6484375,187343.75,0.0240625,0.055703125000000006
96,269531.25,47.1484375,97343.75,0.044062500000000004,0.010703125
97,394531.25,38.3984375,52343.75,0.0140625,0.033203125
98,144531.25,55.8984375,142343.75,0.0340625,0.078203125
99,207031.25,34.0234375,74843.75,0.029062499999999998,0.044453125
100,457031.25,51.5234375,164843.75,0.0490625,0.08945312500000001
101,332031.25,25.2734375,119843.75,0.0190625,0.066953125
102,82031.25,42.7734375,29843.75,0.0390625,0.021953125000000004
103,113281.25,40.5859375,153593.75,0.0465625,0.016328125
104,363281.25,58.0859375,63593.75,0.026562500000000003,0.06132812500000001
105,488281.25,31.8359375,108593.75,0.0365625,0.083828125
106,238281.25,49.3359375,198593.75,0.0165625,0.038828125000000005
107,175781.25,27.4609375,41093.75,0.0415625,0.095078125
108,425781.25,44.9609375,131093.75,0.0215625,0.05007812500000001
109,300781.25,36.2109375,176093.75,0.0315625,0.027578125000000002
110,50781.25,53.7109375,86093.75,0.0115625,0.07257812500000001
111,35156.25,37.3046875,57968.75,0.017812500000000002,0.08101562500000001
112,285156.25,54.8046875,147968.75,0.0378125,0.036015625
113,410156.25,28.5546875,192968.75,0.027812500000000004,0.013515625
114,160156.25,46.0546875,102968.75,0.0478125,0.05851562500000001
115,222656.25,32.9296875,125468.75,0.012812500000000001,0.024765625
116,472656.25,50.4296875,35468.75,0.0328125,0.06976562500000001
117,347656.25,41.6796875,80468.75,0.0228125,0.092265625
118,97656.25,59.1796875,170468.75,0.0428125,0.047265625000000006
119,66406.25,26.3671875,91718.75,0.0303125,0.04164062500000001
120,316406.25,43.8671875,181718.75,0.0103125,0.086640625
121,441406.25,35.1171875,136718.75,0.0403125,0.064140625
122,191406.25,52.6171875,46718.75,0.0203125,0.019140625
123,128906.25,39.4921875,159218.75,0.035312500000000004,0.075390625
124,378906.25,56.9921875,69218.75,0.0153125,0.030390625000000004
125,253906.25,30.7421875,24218.75,0.045312500000000006,0.052890625000000004
126,3906.25,48.2421875,114218.75,0.0253125,0.09789062500000001
127,5859.375,36.62109375,161328.125,0.047656250000000004,0.051835937500000005
128,255859.375,54.12109375,71328.125,0.02765625,0.09683593750000001
129,380859.375,27.87109375,26328.125,0.03765625,0.0743359375
130,130859.375,45.37109375,116328.125,0.01765625,0.0293359375
131,193359.375,32.24609375,93828.125,0.04265625,0.06308593750000001
132,443359.375,49.74609375,183828.125,0.022656250000000003,0.018085937500000003
133,318359.375,40.99609375,138828.125,0.03265625,0.0405859375
134,68359.375,58.49609375,48828.125,0.01265625,0.0855859375
135,99609.375,25.68359375,127578.125,0.02015625,0.0912109375
136,349609.375,43.18359375,37578.125,0.04015625,0.04621093750000001
137,474609.375,34.43359375,82578.125,0.01015625,0.0237109375
138,224609.375,51.93359375,172578.125,0.030156250000000002,0.0687109375
139,162109.375,38.80859375,60078.125,0.025156249999999998,0.012460937500000002
140,412109.375,56.30859375,150078.125,0.04515625,0.05746093750000001
141,287109.375,30.05859375,195078.125,0.01515625,0.07996093750000001
142,37109.375,47.55859375,105078.125,0.03515625,0.034960937500000004
143,52734.375,31.15234375,31953.125,0.03390625,0.0321484375
144,302734.375,48.65234375,121953.125,0.01390625,0.0771484375
145,427734.375,39.90234375,166953.125,0.04390625,0.0996484375
146,177734.375,57.40234375,76953.125,0.02390625,0.05464843750000001
147,240234.375,35.52734375,144453.125,0.03890625,0.08839843750000001
148,490234.375,53.02734375,54453.125,0.01890625,0.043398437500000005
149,365234.375,26.77734375,99453.125,0.048906250000000005,0.020898437500000002
150,115234.375,44.27734375,189453.125,0.02890625,0.0658984375
151,83984.375,42.08984375,65703.125,0.01640625,0.07152343750000001
152,333984.375,59.58984375,155703.125,0.03640625,0.026523437500000004
153,458984.375,33.33984375,110703.125,0.02640625,0.04902343750000001
154,208984.375,50.83984375,20703.125,0.04640625,0.0940234375
155,146484.375,28.96484375,178203.125,0.01140625,0.03777343750000001
156,396484.375,46.46484375,88203.125,0.031406250000000004,0.0827734375
157,271484.375,37.71484375,43203.125,0.02140625,0.060273437500000006
158,21484.375,55.21484375,133203.125,0.041406250000000006,0.0152734375
159,29296.875,27.32421875,79765.625,0.02578125,0.0785546875
160,279296.875,44.82421875,169765.625,0.04578125,0.033554687500000006
161,404296.875,36.07421875,124765.625,0.01578125,0.0110546875
162,154296.875,53.57421875,34765.625,0.03578125,0.056054687500000006
163,216796.875,40.44921875,192265.625,0.02078125,0.022304687500000003
164,466796.875,57.94921875,102265.625,0.04078125,0.0673046875
165,341796.875,31.69921875,57265.625,0.010781250000000001,0.08980468750000001
166,91796.875,49.19921875,147265.625,0.030781250000000003,0.04480468750000001
167,123046.875,33.88671875,23515.625,0.04328125,0.039179687500000004
168,373046.875,51.38671875,113515.625,0.02328125,0.0841796875
169,498046.875,25.13671875,158515.625,0.03328125,0.06167968750000001
170,248046.875,42.63671875,68515.625,0.01328125,0.016679687500000002
171,185546.875,29.51171875,136015.625,0.048281250000000005,0.0729296875
172,435546.875,47.01171875,46015.625,0.02828125,0.0279296875
173,310546.875,38.26171875,91015.625,0.03828125,0.05042968750000001
174,60546.875,55.76171875,181015.625,0.01828125,0.0954296875
175,44921.875,39.35546875,119140.625,0.01203125,0.05886718750000001
176,294921.875,56.85546875,29140.625,0.03203125,0.013867187500000001
177,419921.875,30.60546875,74140.625,0.022031250000000002,0.0363671875
178,169921.875,48.10546875,164140.625,0.04203125,0.08136718750000001
179,232421.875,26.23046875,51640.625,0.01703125,0.047617187500000005
180,482421.875,43.73046875,141640.625,0.03703125,0.0926171875
181,357421.875,34.98046875,186640.625,0.02703125,0.07011718750000001
182,107421.875,52.48046875,96640.625,0.047031250000000004,0.025117187500000002
183,76171.875,32.79296875,175390.625,0.039531250000000004,0.0194921875
184,326171.875,50.29296875,85390.625,0.01953125,0.0644921875
185,451171.875,41.54296875,40390.625,0.049531250000000006,0.0869921875
186,201171.875,59.04296875,130390.625,0.029531250000000002,0.04199218750000001
187,138671.875,37.16796875,107890.625,0.03453125,0.09824218750000001
188,388671.875,54.66796875,197890.625,0.014531249999999999,0.05324218750000001
189,263671.875,28.41796875,152890.625,0.04453125,0.030742187500000004
190,13671.875,45.91796875,62890.625,0.02453125,0.0757421875
191,9765.625,31.97265625,151484.375,0.01984375,0.0328515625
192,259765.625,49.47265625,61484.375,0.039843750000000004,0.0778515625
193,384765.625,40.72265625,106484.375,0.029843750000000002,0.05535156250000001
194,134765.625,58.22265625,196484.375,0.049843750000000006,0.0103515625
195,197265.625,36.34765625,38984.375,0.01484375,0.0666015625
196,447265.625,53.84765625,128984.375,0.03484375,0.0216015625
197,322265.625,27.59765625,173984.375,0.02484375,0.044101562500000004
198,72265.625,45.09765625,83984.375,0.04484375,0.08910156250000001
199,103515.625,38.53515625,185234.375,0.03234375,0.0834765625
200,353515.625,56.03515625,95234.375,0.01234375,0.038476562500000006
201,478515.625,29.78515625,50234.375,0.04234375,0.0159765625
202,228515.625,47.28515625,140234.375,0.022343750000000002,0.060976562500000005
203,166015.625,25.41015625,72734.375,0.03734375,0.027226562500000002
204,416015.625,42.91015625,162734.375,0.01734375,0.07222656250000001
205,291015.625,34.16015625,117734.375,0.047343750000000004,0.0947265625
206,41015.625,51.66015625,27734.375,0.02734375,0.04972656250000001
207,56640.625,35.25390625,89609.375,0.02359375,0.0131640625
208,306640.625,52.75390625,179609.375,0.04359375,0.05816406250000001
209,431640.625,26.50390625,134609.375,0.01359375,0.08066406250000001
210,181640.625,44.00390625,44609.375,0.03359375,0.0356640625
211,244140.625,30.87890625,157109.375,0.02859375,0.0919140625
212,494140.625,48.37890625,67109.375,0.048593750000000005,0.046914062500000006
213,369140.625,39.62890625,22109.375,0.01859375,0.0244140625
214,119140.625,57.12890625,112109.375,0.03859375,0.06941406250000001
215,87890.625,28.69140625,55859.375,0.04609375,0.06378906250000001
216,337890.625,46.19140625,145859.375,0.02609375,0.018789062500000002
217,462890.625,37.44140625,190859.375,0.03609375,0.04128906250000001
218,212890.625,54.94140625,100859.375,0.01609375,0.0862890625
219,150390.625,41.81640625,123359.375,0.04109375,0.052539062500000004
220,400390.625,59.31640625,33359.375,0.02109375,0.09753906250000001
221,275390.625,33.06640625,78359.375,0.031093750000000003,0.0750390625
222,25390.625,50.56640625,168359.375,0.01109375,0.030039062500000005
223,17578.125,41.26953125,47421.875,0.03671875,0.09613281250000001
224,267578.125,58.76953125,137421.875,0.01671875,0.051132812500000006
225,392578.125,32.51953125,182421.875,0.04671875,0.0286328125
226,142578.125,50.01953125,92421.875,0.02671875,0.0736328125
227,205078.125,28.14453125,114921.875,0.031718750000000004,0.0173828125
228,455078.125,45.64453125,24921.875,0.01171875,0.06238281250000001
229,330078.125,36.89453125,69921.875,0.041718750000000006,0.0848828125
230,80078.125,54.39453125,159921.875,0.021718750000000002,0.0398828125
231,111328.125,30.33203125,103671.875,0.01421875,0.04550781250000001
232,361328.125,47.83203125,193671.875,0.03421875,0.0905078125
233,486328.125,39.08203125,148671.875,0.02421875,0.0680078125
234,236328.125,56.58203125,58671.875,0.04421875,0.023007812500000002
235,173828.125,34.70703125,171171.875,0.01921875,0.056757812500000004
236,423828.125,52.20703125,81171.875,0.039218750000000004,0.011757812500000001
237,298828.125,25.95703125,36171.875,0.02921875,0.034257812500000005
238,48828.125,43.45703125,126171.875,0.049218750000000006,0.0792578125
239,33203.125,27.05078125,199296.875,0.04046875,0.0764453125
240,283203.125,44.55078125,109296.875,0.02046875,0.0314453125
241,408203.125,35.80078125,64296.875,0.030468750000000003,0.05394531250000001
242,158203.125,53.30078125,154296.875,0.01046875,0.09894531250000001
243,220703.125,40.17578125,86796.875,0.04546875,0.042695312500000006
244,470703.125,57.67578125,176796.875,0.02546875,0.0876953125
245,345703.125,31.42578125,131796.875,0.03546875,0.0651953125
246,95703.125,48.92578125,41796.875,0.01546875,0.0201953125
247,64453.125,37.98828125,143046.875,0.02796875,0.025820312500000005
248,314453.125,55.48828125,53046.875,0.047968750000000004,0.07082031250000001
249,439453.125,29.23828125,98046.875,0.01796875,0.0933203125
250,189453.125,46.73828125,188046.875,0.03796875,0.048320312500000004
251,126953.125,33.61328125,30546.875,0.022968750000000003,0.0820703125
252,376953.125,51.11328125,120546.875,0.04296875,0.0370703125
253,251953.125,42.36328125,165546.875,0.012968750000000001,0.014570312500000002
254,1953.125,59.86328125,75546.875,0.03296875,0.05957031250000001
255,2929.6875,42.431640625,137773.4375,0.021328125,0.08505859375000001
256,252929.6875,59.931640625,47773.4375,0.041328125,0.04005859375
257,377929.6875,33.681640625,92773.4375,0.011328125,0.01755859375
258,127929.6875,51.181640625,182773.4375,0.031328125,0.06255859375
259,190429.6875,29.306640625,25273.4375,0.026328125,0.02880859375
260,440429.6875,46.806640625,115273.4375,0.046328125000000005,0.07380859375
261,315429.6875,38.056640625,160273.4375,0.016328125,0.09630859375
262,65429.6875,55.556640625,70273.4375,0.036328125,0.051308593750000006
263,96679.6875,31.494140625,194023.4375,0.048828125,0.034433593750000005
264,346679.6875,48.994140625,104023.4375,0.028828125000000003,0.07943359375
265,471679.6875,40.244140625,59023.4375,0.038828125,0.056933593750000004
266,221679.6875,57.744140625,149023.4375,0.018828125,0.01193359375
267,159179.6875,35.869140625,81523.4375,0.043828125,0.06818359375000001
268,409179.6875,53.369140625,171523.4375,0.023828125,0.023183593750000002
269,284179.6875,27.119140625,126523.4375,0.033828125,0.04568359375000001
270,34179.6875,44.619140625,36523.4375,0.013828125,0.09068359375
271,49804.6875,26.025390625,109648.4375,0.015078125000000001,0.06537109375000001
272,299804.6875,43.525390625,199648.4375,0.035078125,0.02037109375
273,424804.6875,34.775390625,154648.4375,0.025078125,0.042871093750000006
274,174804.6875,52.275390625,64648.4375,0.045078125000000004,0.08787109375
275,237304.6875,39.150390625,177148.4375,0.010078125,0.05412109375000001
276,487304.6875,56.650390625,87148.4375,0.030078124999999997,0.09912109375
277,362304.6875,30.400390625,42148.4375,0.020078125000000002,0.07662109375000001
278,112304.6875,47.900390625,132148.4375,0.040078125,0.03162109375
279,81054.6875,36.962890625,53398.4375,0.032578125,0.014746093750000001
280,331054.6875,54.462890625,143398.4375,0.012578125,0.05974609375000001
281,456054.6875,28.212890625,188398.4375,0.042578125,0.08224609375
282,206054.6875,45.712890625,98398.4375,0.022578125,0.03724609375
283,143554.6875,32.587890625,120898.4375,0.037578125000000004,0.09349609375000001
284,393554.6875,50.087890625,30898.4375,0.017578125,0.048496093750000004
285,268554.6875,41.337890625,75898.4375,0.047578125000000006,0.025996093750000004
286,18554.6875,58.837890625,165898.4375,0.027578125000000002,0.07099609375
287,26367.1875,33.134765625,61835.9375,0.044453125,0.04427734375
288,276367.1875,50.634765625,151835.9375,0.024453125,0.08927734375
289,401367.1875,41.884765625,196835.9375,0.034453125,0.06677734375000001
290,151367.1875,59.384765625,106835.9375,0.014453125,0.021777343750000004
291,213867.1875,37.509765625,129335.9375,0.049453125,0.055527343750000006
292,463867.1875,55.009765625,39335.9375,0.029453125000000004,0.010527343750000001
293,338867.1875,28.759765625,84335.9375,0.039453125,0.03302734375
294,88867.1875,46.259765625,174335.9375,0.019453125,0.07802734375
295,120117.1875,39.697265625,95585.9375,0.026953125,0.09490234375
296,370117.1875,57.197265625,185585.9375,0.046953125000000005,0.04990234375000001
297,495117.1875,30.947265625,140585.9375,0.016953125,0.027402343750000002
298,245117.1875,48.447265625,50585.9375,0.036953125,0.07240234375
299,182617.1875,26.572265625,163085.9375,0.021953125,0.01615234375
300,432617.1875,44.072265625,73085.9375,0.041953125,0.06115234375000001
301,307617.1875,35.322265625,28085.9375,0.011953125,0.08365234375000001
302,57617.1875,52.822265625,118085.9375,0.031953125,0.038652343750000005
303,41992.1875,34.228515625,179960.9375,0.038203125,0.02458984375
304,291992.1875,51.728515625,89960.9375,0.018203125,0.06958984375
305,416992.1875,25.478515625,44960.9375,0.048203125,0.09208984375000001
306,166992.1875,42.978515625,134960.9375,0.028203125000000002,0.047089843750000006
307,229492.1875,29.853515625,67460.9375,0.033203125,0.08083984375
308,479492.1875,47.353515625,157460.9375,0.013203125,0.03583984375
309,354492.1875,38.603515625,112460.9375,0.043203125,0.01333984375
310,104492.1875,56.103515625,22460.9375,0.023203124999999998,0.05833984375000001
311,73242.1875,27.666015625,146210.9375,0.010703125,0.07521484375
312,323242.1875,45.166015625,56210.9375,0.030703124999999998,0.030214843750000005
313,448242.1875,36.416015625,101210.9375,0.020703125000000003,0.052714843750000004
314,198242.1875,53.916015625,191210.9375,0.040703125,0.09771484375
315,135742.1875,40.791015625,33710.9375,0.015703125,0.04146484375000001
316,385742.1875,58.291015625,123710.9375,0.035703125,0.08646484375
317,260742.1875,32.041015625,168710.9375,0.025703125,0.06396484375
318,10742.1875,49.541015625,78710.9375,0.045703125000000004,0.01896484375
319,14648.4375,28.486328125,170117.1875,0.031015624999999998,0.08998046875
320,264648.4375,45.986328125,80117.1875,0.011015625000000001,0.04498046875000001
321,389648.4375,37.236328125,35117.1875,0.041015625,0.022480468750000003
322,139648.4375,54.736328125,125117.1875,0.021015625,0.06748046875000001
323,202148.4375,41.611328125,102617.1875,0.036015625,0.01123046875
324,452148.4375,59.111328125,192617.1875,0.016015625,0.056230468750000005
325,327148.4375,32.861328125,147617.1875,0.046015625000000004,0.07873046875
326,77148.4375,50.361328125,57617.1875,0.026015625,0.033730468750000006
327,108398.4375,35.048828125,113867.1875,0.018515625,0.05060546875000001
328,358398.4375,52.548828125,23867.1875,0.038515625,0.09560546875
329,483398.4375,26.298828125,68867.1875,0.028515625000000003,0.07310546875
330,233398.4375,43.798828125,158867.1875,0.048515625,0.02810546875
331,170898.4375,30.673828125,46367.1875,0.013515625,0.06185546875000001
332,420898.4375,48.173828125,136367.1875,0.033515625,0.01685546875
333,295898.4375,39.423828125,181367.1875,0.023515625,0.039355468750000004
334,45898.4375,56.923828125,91367.1875,0.043515625,0.08435546875000001
335,61523.4375,38.330078125,29492.1875,0.047265625000000006,0.07029296875
336,311523.4375,55.830078125,119492.1875,0.027265625,0.025292968750000002
337,436523.4375,29.580078125,164492.1875,0.037265625000000004,0.047792968750000005
338,186523.4375,47.080078125,74492.1875,0.017265625,0.09279296875000001
339,249023.4375,25.205078125,141992.1875,0.042265625,0.03654296875
340,499023.4375,42.705078125,51992.1875,0.022265625,0.08154296875
341,374023.4375,33.955078125,96992.1875,0.032265625,0.05904296875000001
342,124023.4375,51.455078125,186992.1875,0.012265625,0.01404296875
343,92773.4375,31.767578125,85742.1875,0.024765625,0.030917968750000004
344,342773.4375,49.267578125,175742.1875,0.044765625,0.07591796875000001
345,467773.4375,40.517578125,130742.1875,0.014765625000000001,0.09841796875
346,217773.4375,58.017578125,40742.1875,0.034765625,0.05341796875000001
347,155273.4375,36.142578125,198242.1875,0.029765625000000004,0.08716796875
348,405273.4375,53.642578125,108242.1875,0.049765625,0.04216796875000001
349,280273.4375,27.392578125,63242.1875,0.019765625000000002,0.01966796875
350,30273.4375,44.892578125,153242.1875,0.039765625,0.06466796875
351,22460.9375,37.783203125,71679.6875,0.012890625,0.04076171875
352,272460.9375,55.283203125,161679.6875,0.032890625,0.08576171875000001
353,397460.9375,29.033203125,116679.6875,0.022890625,0.06326171875
354,147460.9375,46.533203125,26679.6875,0.042890625,0.018261718750000003
355,209960.9375,33.408203125,184179.6875,0.017890625,0.07451171875
356,459960.9375,50.908203125,94179.6875,0.037890625000000004,0.029511718750000006
357,334960.9375,42.158203125,49179.6875,0.027890625000000002,0.052011718750000005
358,84960.9375,59.658203125,139179.6875,0.047890625000000006,0.09701171875
359,116210.9375,26.845703125,37929.6875,0.035390625,0.08013671875
360,366210.9375,44.345703125,127929.6875,0.015390625000000002,0.035136718750000004
361,491210.9375,35.595703125,172929.6875,0.045390625000000004,0.012636718750000001
362,241210.9375,53.095703125,82929.6875,0.025390625,0.05763671875000001
363,178710.9375,39.970703125,150429.6875,0.030390624999999998,0.02388671875
364,428710.9375,57.470703125,60429.6875,0.010390625,0.06888671875
365,303710.9375,31.220703125,105429.6875,0.040390625,0.09138671875
366,53710.9375,48.720703125,195429.6875,0.020390625000000002,0.04638671875000001
367,38085.9375,30.126953125,122304.6875,0.029140625000000003,0.021074218750000002
368,288085.9375,47.626953125,32304.6875,0.049140625,0.06607421875000001
369,413085.9375,38.876953125,77304.6875,0.019140625,0.08857421875
370,163085.9375,56.376953125,167304.6875,0.039140625,0.043574218750000004
371,225585.9375,34.501953125,54804.6875,0.024140625,0.09982421875
372,475585.9375,52.001953125,144804.6875,0.044140625,0.05482421875000001
373,350585.9375,25.751953125,189804.6875,0.014140625,0.03232421875
374,100585.9375,43.251953125,99804.6875,0.034140625,0.07732421875
375,69335.9375,41.064453125,156054.6875,0.041640625,0.060449218750000006
376,319335.9375,58.564453125,66054.6875,0.021640625,0.01544921875
377,444335.9375,32.314453125,21054.6875,0.031640625,0.037949218750000006
378,194335.9375,49.814453125,111054.6875,0.011640625,0.08294921875
379,131835.9375,27.939453125,88554.6875,0.046640625000000005,0.04919921875000001
380,381835.9375,45.439453125,178554.6875,0.026640625,0.09419921875000001
381,256835.9375,36.689453125,133554.6875,0.036640625,0.07169921875
382,6835.9375,54.189453125,43554.6875,0.016640625,0.026699218750000003
383,4882.8125,30.810546875,97695.3125,0.038984375,0.06712890625000001
384,254882.8125,48.310546875,187695.3125,0.018984375,0.022128906250000004
385,379882.8125,39.560546875,142695.3125,0.048984375000000004,0.04462890625
386,129882.8125,57.060546875,52695.3125,0.028984375,0.08962890625
387,192382.8125,35.185546875,165195.3125,0.033984375000000004,0.03337890625
388,442382.8125,52.685546875,75195.3125,0.013984375,0.07837890625
389,317382.8125,26.435546875,30195.3125,0.043984375000000006,0.055878906250000006
390,67382.8125,43.935546875,120195.3125,0.023984375000000002,0.01087890625
391,98632.8125,41.748046875,63945.3125,0.011484375,0.02775390625
392,348632.8125,59.248046875,153945.3125,0.031484375,0.07275390625
393,473632.8125,32.998046875,198945.3125,0.021484375,0.09525390625
394,223632.8125,50.498046875,108945.3125,0.041484375000000004,0.05025390625000001
395,161132.8125,28.623046875,131445.3125,0.016484375000000002,0.08400390625000001
396,411132.8125,46.123046875,41445.3125,0.036484375,0.039003906250000005
397,286132.8125,37.373046875,86445.3125,0.026484374999999998,0.016503906250000002
398,36132.8125,54.873046875,176445.3125,0.046484375,0.06150390625000001
399,51757.8125,36.279296875,148320.3125,0.042734375000000005,0.09244140625000001
400,301757.8125,53.779296875,58320.3125,0.022734375,0.047441406250000005
401,426757.8125,27.529296875,103320.3125,0.032734375,0.024941406250000003
402,176757.8125,45.029296875,193320.3125,0.012734375000000001,0.06994140625
403,239257.8125,31.904296875,35820.3125,0.047734375,0.01369140625
404,489257.8125,49.404296875,125820.3125,0.027734375,0.05869140625000001
405,364257.8125,40.654296875,170820.3125,0.037734375,0.08119140625
406,114257.8125,58.154296875,80820.3125,0.017734375,0.03619140625
407,83007.8125,25.341796875,182070.3125,0.025234375,0.05306640625000001
408,333007.8125,42.841796875,92070.3125,0.045234375,0.09806640625
409,458007.8125,34.091796875,47070.3125,0.015234375000000001,0.07556640625000001
410,208007.8125,51.591796875,137070.3125,0.035234375,0.030566406250000004
411,145507.8125,38.466796875,69570.3125,0.020234375,0.06431640625
412,395507.8125,55.966796875,159570.3125,0.040234375,0.01931640625
413,270507.8125,29.716796875,114570.3125,0.010234375,0.04181640625000001
414,20507.8125,47.216796875,24570.3125,0.030234375,0.08681640625
415,28320.3125,40.107421875,190507.8125,0.017109375,0.017910156250000003
416,278320.3125,57.607421875,100507.8125,0.037109375,0.06291015625
417,403320.3125,31.357421875,55507.8125,0.027109374999999998,0.08541015625000001
418,153320.3125,48.857421875,145507.8125,0.047109375,0.04041015625
419,215820.3125,26.982421875,78007.8125,0.012109375,0.09666015625
420,465820.3125,44.482421875,168007.8125,0.032109375,0.051660156250000006
